Sport,Dport,SrcBytes,DstBytes,SrcLoad,DstLoad,SrcGap,DstGap,SIntPkt,DIntPkt,SIntPktAct,DIntPktAct,SrcJitter,DstJitter,sMaxPktSz,dMaxPktSz,sMinPktSz,dMinPktSz,Dur,Trans,TotPkts,TotBytes,Load,Loss,pLoss,pSrcLoss,pDstLoss,Rate,Temp,SpO2,Pulse_Rate,SYS,DIA,Heart_rate,Resp_Rate,ST,Attack Category
60127,1111,496,186,227176.0,75725.0,0,0,4.366667,3.0875,0.0,0,3.105636,3.0455,310,66,60,60,0.0131,1,7,682,302901.0,0,0.0,0.0,0.0,458.015,28.1,98,73,148,84,73,19,0.3,normal
51612,1111,1988,816,2894.0,1254.0,0,0,687.082437,400.798406,0.0,0,778.090687,540.430313,311,66,60,60,4.809784,1,21,2804,4148.0,0,0.0,0.0,0.0,4.158,27.3,98,102,145,87,44,19,0.0,Data Alteration
56631,1111,436,486,493.864,722.977,0,0,46.7735,673.378687,0.0,0,2.4835,760.707063,310,66,60,60,4.713846,1,11,922,1217.0,0,0.0,0.0,0.0,2.121,26.8,97,72,142,72,71,26,0.36,Data Alteration
53416,1111,496,186,175887.0,58629.0,0,0,5.64,4.07,0.0,0,4.001564,3.99,310,66,60,60,0.01692,1,7,682,234515.0,0,0.0,0.0,0.0,354.61,26.9,98,74,134,79,80,0,0.14,Spoofing
63625,1111,496,186,209666.0,69889.0,0,0,4.731333,3.1695,0.0,0,3.416427,3.0985,310,66,60,60,0.014194,1,7,682,279555.0,0,0.0,0.0,0.0,422.714,25.8,98,71,138,83,70,19,0.3,normal
56411,1111,496,186,322987.0,107662.0,0,0,3.071333,1.6795,0.0,0,2.433474,1.6445,310,66,60,60,0.009214,1,7,682,430649.0,0,0.0,0.0,0.0,651.183,27.8,98,73,148,84,73,19,0.3,normal
52924,1111,496,186,230662.0,76887.0,0,0,4.300667,2.3745,0.0,0,3.40045,2.2705,310,66,60,60,0.012902,1,7,682,307549.0,0,0.0,0.0,0.0,465.044,26.7,99,72,142,72,71,26,0.36,normal
65390,1111,496,186,20624.0,6875.0,0,0,48.099,42.4955,0.0,0,8.084108,42.4905,310,66,60,60,0.144297,1,7,682,27499.0,0,0.0,0.0,0.0,41.581,26.3,98,91,138,83,78,16,0.1,Data Alteration
53793,1111,496,186,221676.0,73892.0,0,0,4.475,2.782,0.0,0,3.318913,2.739,310,66,60,60,0.013425,1,7,682,295568.0,0,0.0,0.0,0.0,446.927,27.1,98,90,149,84,78,32,0.0,Spoofing
63214,1111,496,186,263014.0,87671.0,0,0,3.771667,2.192,0.0,0,2.877044,2.157,310,66,60,60,0.011315,1,7,682,350685.0,0,0.0,0.0,0.0,530.27,26.8,99,72,142,72,71,26,0.36,normal
64194,1111,496,186,33393.0,11131.0,0,0,29.706666,2.3885,0.0,0,38.761512,2.3725,310,66,60,60,0.08912,1,7,682,44524.0,0,0.0,0.0,0.0,67.325,27.8,98,73,148,84,73,19,0.3,normal
58009,1111,496,186,251097.0,83699.0,0,0,3.950667,1.936,0.0,0,3.301343,1.859,310,66,60,60,0.011852,1,7,682,334796.0,0,0.0,0.0,0.0,506.244,27.4,98,73,148,84,73,19,0.3,normal
62743,1111,496,186,262480.0,87493.0,0,0,3.779333,1.729,0.0,0,3.277881,1.71,310,66,60,60,0.011338,1,7,682,349974.0,0,0.0,0.0,0.0,529.194,28.6,98,76,147,85,72,0,0.3,normal
59753,1111,496,186,216799.0,72266.0,0,0,4.575667,2.3865,0.0,0,3.286292,2.2765,310,66,60,60,0.013727,1,7,682,289065.0,0,0.0,0.0,0.0,437.095,26.7,98,98,138,78,96,20,0.24,normal
50533,1111,496,186,286402.0,95467.0,0,0,3.463667,2.2335,0.0,0,2.53952,2.2165,310,66,60,60,0.010391,1,7,682,381869.0,0,0.0,0.0,0.0,577.423,28.4,98,73,148,84,73,19,0.3,normal
56490,1111,496,186,222455.0,74152.0,0,0,4.459333,2.2195,0.0,0,3.671044,2.1855,310,66,60,60,0.013378,1,7,682,296606.0,0,0.0,0.0,0.0,448.498,27.7,98,74,142,72,74,39,0.18,normal
60782,1111,496,186,197387.0,65796.0,0,0,5.025667,4.4095,0.0,0,0.836045,4.3685,310,66,60,60,0.015077,1,7,682,263182.0,0,0.0,0.0,0.0,397.957,26.7,98,84,143,82,85,20,0.34,normal
49854,1111,496,186,106674.0,35558.0,0,0,9.299333,4.425,0.0,0,7.817534,4.39,310,66,60,60,0.027898,1,7,682,142232.0,0,0.0,0.0,0.0,215.069,27.2,98,74,144,78,78,20,0.28,normal
54768,1111,496,186,191926.0,63975.0,0,0,5.168667,2.564,0.0,0,4.278492,2.505,310,66,60,60,0.015506,1,7,682,255901.0,0,0.0,0.0,0.0,386.947,25.8,98,73,148,84,73,19,0.3,Spoofing
54782,1111,496,186,231848.0,77283.0,0,0,4.278667,2.6565,0.0,0,3.178918,2.5485,310,66,60,60,0.012836,1,7,682,309131.0,0,0.0,0.0,0.0,467.435,25.8,98,73,148,84,73,19,0.3,Spoofing
56563,1111,496,186,308170.0,102723.0,0,0,3.219,2.09,0.0,0,2.349918,2.085,310,66,60,60,0.009657,1,7,682,410894.0,0,0.0,0.0,0.0,621.311,26.2,99,85,143,78,91,73,0.18,normal
53602,1111,496,186,254272.0,84757.0,0,0,3.901333,2.8925,0.0,0,2.756414,2.8215,310,66,60,60,0.011704,1,7,682,339029.0,0,0.0,0.0,0.0,512.645,27.2,98,82,149,84,77,18,0.24,normal
52401,1111,496,186,240077.0,80026.0,0,0,4.132,1.7415,0.0,0,3.719995,1.6815,310,66,60,60,0.012396,1,7,682,320103.0,0,0.0,0.0,0.0,484.027,27.3,97,83,145,87,82,24,0.16,normal
64663,1111,496,186,259211.0,86404.0,0,0,3.827,2.714,0.0,0,2.718466,2.708,310,66,60,60,0.011481,1,7,682,345615.0,0,0.0,0.0,0.0,522.603,27.2,98,73,148,84,73,19,0.3,normal
53527,1111,496,186,205312.0,68437.0,0,0,4.831667,2.8755,0.0,0,3.635618,2.8395,310,66,60,60,0.014495,1,7,682,273750.0,0,0.0,0.0,0.0,413.936,27.8,98,73,148,84,73,19,0.3,normal
58967,1111,496,186,293636.0,97879.0,0,0,3.378333,2.219,0.0,0,2.460861,2.201,310,66,60,60,0.010135,1,7,682,391515.0,0,0.0,0.0,0.0,592.008,24.5,98,80,135,75,81,21,0.24,normal
56537,1111,496,186,221165.0,73722.0,0,0,4.485333,3.2215,0.0,0,2.098544,3.1515,310,66,60,60,0.013456,1,7,682,294887.0,0,0.0,0.0,0.0,445.898,26.2,99,81,143,78,85,70,0.04,normal
52481,1111,496,186,240601.0,80201.0,0,0,4.123,2.7135,0.0,0,2.992055,2.6775,310,66,60,60,0.012369,1,7,682,320802.0,0,0.0,0.0,0.0,485.084,26.8,99,72,142,72,71,26,0.36,Spoofing
55961,1111,496,186,53291.0,17764.0,0,0,18.614666,2.5535,0.0,0,22.891662,2.5185,310,66,60,60,0.055844,1,7,682,71055.0,0,0.0,0.0,0.0,107.442,27.0,98,73,148,84,73,19,0.3,normal
60511,1111,496,186,225968.0,75323.0,0,0,4.39,2.151,0.0,0,3.689087,2.047,310,66,60,60,0.01317,1,7,682,301291.0,0,0.0,0.0,0.0,455.581,28.5,98,76,147,85,72,25,0.14,normal
57424,1111,496,186,242919.0,80973.0,0,0,4.083667,2.707,0.0,0,2.95764,2.668,310,66,60,60,0.012251,1,7,682,323892.0,0,0.0,0.0,0.0,489.756,27.2,98,73,148,84,73,19,0.3,normal
58503,1111,496,186,38103.0,12701.0,0,0,26.034666,2.9025,0.0,0,32.729244,2.8085,310,66,60,60,0.078104,1,7,682,50804.0,0,0.0,0.0,0.0,76.821,27.9,97,84,147,85,82,19,0.14,normal
49534,1111,496,186,216263.0,72088.0,0,0,4.587,2.4545,0.0,0,3.506978,2.3395,310,66,60,60,0.013761,1,7,682,288351.0,0,0.0,0.0,0.0,436.015,26.2,98,76,138,83,82,17,0.26,normal
62910,1111,496,186,114784.0,38261.0,0,0,8.642333,1.921,0.0,0,9.648176,1.915,310,66,60,60,0.025927,1,7,682,153045.0,0,0.0,0.0,0.0,231.419,25.4,99,74,138,83,79,14,0.24,normal
63802,1111,496,186,29051.0,9684.0,0,0,34.146332,2.191,0.0,0,45.299387,2.156,310,66,60,60,0.102439,1,7,682,38735.0,0,0.0,0.0,0.0,58.571,25.0,98,73,148,84,73,19,0.3,normal
53969,1111,496,186,258446.0,86148.0,0,0,3.838333,2.256,0.0,0,2.926743,2.19,310,66,60,60,0.011515,1,7,682,344594.0,0,0.0,0.0,0.0,521.06,27.3,97,83,134,79,81,27,0.28,normal
61004,1111,496,186,197925.0,65975.0,0,0,5.012,2.5175,0.0,0,4.098044,2.4825,310,66,60,60,0.015036,1,7,682,263900.0,0,0.0,0.0,0.0,399.042,26.7,98,81,143,82,78,25,0.18,normal
60917,1111,496,186,262642.0,87547.0,0,0,3.777,2.1765,0.0,0,2.901826,2.1165,310,66,60,60,0.011331,1,7,682,350190.0,0,0.0,0.0,0.0,529.521,26.7,98,75,143,82,77,19,0.16,normal
51244,1111,496,186,273731.0,91244.0,0,0,3.624,2.484,0.0,0,2.603761,2.413,310,66,60,60,0.010872,1,7,682,364974.0,0,0.0,0.0,0.0,551.876,27.2,97,90,145,87,66,19,-0.16,normal
51097,1111,496,186,26570.0,8857.0,0,0,37.334668,3.4645,0.0,0,47.900395,3.4455,310,66,60,60,0.112004,1,7,682,35427.0,0,0.0,0.0,0.0,53.57,25.5,98,73,148,84,73,19,0.3,normal
50441,1111,496,186,25691.0,8564.0,0,0,38.612668,4.487,0.0,0,48.473656,4.442,310,66,60,60,0.115838,1,7,682,34255.0,0,0.0,0.0,0.0,51.796,27.6,98,73,148,84,73,19,0.3,normal
56131,1111,496,186,311558.0,103853.0,0,0,3.184,1.84,0.0,0,2.45756,1.776,310,66,60,60,0.009552,1,7,682,415410.0,0,0.0,0.0,0.0,628.141,26.4,98,87,143,78,64,16,0.3,normal
56425,1111,496,186,255956.0,85319.0,0,0,3.875667,2.371,0.0,0,2.897297,2.311,310,66,60,60,0.011627,1,7,682,341275.0,0,0.0,0.0,0.0,516.04,27.8,98,73,148,84,73,19,0.3,normal
49273,1111,496,186,218086.0,72695.0,0,0,4.548667,3.582,0.0,0,3.217879,3.514,310,66,60,60,0.013646,1,7,682,290781.0,0,0.0,0.0,0.0,439.689,27.2,98,76,144,78,78,30,0.38,normal
59849,1111,496,186,236172.0,78724.0,0,0,4.200333,2.5475,0.0,0,3.175166,2.4435,310,66,60,60,0.012601,1,7,682,314896.0,0,0.0,0.0,0.0,476.153,28.1,98,73,148,84,73,19,0.3,normal
53491,1111,496,186,197374.0,65791.0,0,0,5.026,2.691,0.0,0,4.003359,2.631,310,66,60,60,0.015078,1,7,682,263165.0,0,0.0,0.0,0.0,397.931,27.6,98,73,148,84,73,19,0.3,normal
55002,1111,496,186,262967.0,87656.0,0,0,3.772333,2.2355,0.0,0,2.88077,2.1625,310,66,60,60,0.011317,1,7,682,350623.0,0,0.0,0.0,0.0,530.176,27.9,98,73,148,84,73,19,0.3,normal
53388,1111,496,186,174127.0,58042.0,0,0,5.697,4.591,0.0,0,1.714569,4.479,310,66,60,60,0.017091,1,7,682,232169.0,0,0.0,0.0,0.0,351.062,26.7,99,72,142,72,71,26,0.36,normal
60866,1111,496,186,239267.0,79756.0,0,0,4.146,2.416,0.0,0,3.164042,2.381,310,66,60,60,0.012438,1,7,682,319022.0,0,0.0,0.0,0.0,482.393,24.5,98,75,135,75,75,20,0.16,normal
59891,1111,496,186,219065.0,73022.0,0,0,4.528333,2.899,0.0,0,2.740599,2.787,310,66,60,60,0.013585,1,7,682,292087.0,0,0.0,0.0,0.0,441.664,28.1,98,73,148,84,73,19,0.3,normal
65359,1111,496,186,214533.0,71511.0,0,0,4.624,2.9405,0.0,0,3.394943,2.9015,310,66,60,60,0.013872,1,7,682,286044.0,0,0.0,0.0,0.0,432.526,26.9,99,72,142,72,71,26,0.36,normal
62558,1111,496,186,188797.0,62932.0,0,0,5.254333,2.4485,0.0,0,4.503203,2.3745,310,66,60,60,0.015763,1,7,682,251729.0,0,0.0,0.0,0.0,380.638,28.6,99,74,147,85,78,0,0.2,normal
62730,1111,496,186,21827.0,7276.0,0,0,45.448,40.4385,0.0,0,8.049067,40.4035,310,66,60,60,0.136344,1,7,682,29103.0,0,0.0,0.0,0.0,44.006,25.7,98,71,138,83,57,15,0.24,Data Alteration
58984,1111,496,186,61232.0,20411.0,0,0,16.200667,2.787,0.0,0,19.17727,2.718,310,66,60,60,0.048602,1,7,682,81643.0,0,0.0,0.0,0.0,123.452,27.9,98,73,148,84,73,19,0.3,normal
58451,1111,496,186,191100.0,63700.0,0,0,5.191,3.433,0.0,0,3.762125,3.356,310,66,60,60,0.015573,1,7,682,254800.0,0,0.0,0.0,0.0,385.282,24.7,98,75,135,75,79,17,0.22,normal
56707,1111,496,186,167984.0,55995.0,0,0,5.905333,4.6695,0.0,0,4.180953,4.6355,310,66,60,60,0.017716,1,7,682,223978.0,0,0.0,0.0,0.0,338.677,25.9,98,82,143,78,86,18,0.32,Spoofing
52938,1111,496,186,295619.0,98540.0,0,0,3.355667,2.077,0.0,0,2.489693,2.071,310,66,60,60,0.010067,1,7,682,394159.0,0,0.0,0.0,0.0,596.007,26.7,99,72,142,72,71,26,0.36,normal
60424,1111,496,186,278053.0,92684.0,0,0,3.567667,2.494,0.0,0,2.568585,2.316,310,66,60,60,0.010703,1,7,682,370737.0,0,0.0,0.0,0.0,560.59,26.6,99,72,142,72,71,26,0.36,normal
49374,1111,496,186,279778.0,93259.0,0,0,3.545667,2.8705,0.0,0,2.518021,2.8355,310,66,60,60,0.010637,1,7,682,373038.0,0,0.0,0.0,0.0,564.069,27.8,98,73,148,84,73,19,0.3,normal
59618,1111,496,186,234294.0,78098.0,0,0,4.234,3.004,0.0,0,3.015544,2.944,310,66,60,60,0.012702,1,7,682,312392.0,0,0.0,0.0,0.0,472.367,26.8,98,95,138,78,96,20,0.16,Spoofing
61758,1111,496,186,189506.0,63169.0,0,0,5.234667,4.908,0.0,0,3.971431,4.874,310,66,60,60,0.015704,1,7,682,252674.0,0,0.0,0.0,0.0,382.068,27.3,98,73,148,84,73,19,0.3,normal
63210,1111,496,186,245423.0,81808.0,0,0,4.042,2.446,0.0,0,3.038588,2.336,310,66,60,60,0.012126,1,7,682,327231.0,0,0.0,0.0,0.0,494.805,26.9,98,73,148,84,73,19,0.3,normal
54186,1111,496,186,251969.0,83990.0,0,0,3.937,2.338,0.0,0,2.987663,2.272,310,66,60,60,0.011811,1,7,682,335958.0,0,0.0,0.0,0.0,508.001,27.9,98,73,148,84,73,19,0.3,normal
52172,1111,436,486,472.64,691.906,0,0,62.5035,703.618313,0.0,0,21.5415,780.759563,310,66,60,60,4.925524,1,11,922,1165.0,0,0.0,0.0,0.0,2.03,26.6,96,73,134,79,71,17,0.2,Data Alteration
52522,1111,496,186,26980.0,8993.0,0,0,36.767668,2.371,0.0,0,48.774395,2.337,310,66,60,60,0.110303,1,7,682,35974.0,0,0.0,0.0,0.0,54.396,27.5,98,73,148,84,73,19,0.3,normal
50983,1111,496,186,13045.0,4348.0,0,0,76.043664,62.757,0.0,0,19.351021,62.662,310,66,60,60,0.228131,1,7,682,17394.0,0,0.0,0.0,0.0,26.301,27.9,98,73,148,84,73,19,0.3,Data Alteration
53828,1111,496,186,161739.0,53913.0,0,0,6.133333,5.1515,0.0,0,4.41607,5.1175,310,66,60,60,0.0184,1,7,682,215652.0,0,0.0,0.0,0.0,326.087,26.6,99,72,142,72,71,26,0.36,normal
51678,1111,496,186,135328.0,45109.0,0,0,7.330333,7.433,0.0,0,2.008733,7.428,310,66,60,60,0.021991,1,7,682,180437.0,0,0.0,0.0,0.0,272.839,28.0,98,73,148,84,73,19,0.3,normal
59085,1111,496,186,213824.0,71275.0,0,0,4.639333,3.0375,0.0,0,3.369082,2.9775,310,66,60,60,0.013918,1,7,682,285098.0,0,0.0,0.0,0.0,431.096,27.4,98,73,148,84,73,19,0.3,Spoofing
51761,1111,496,186,119677.0,39892.0,0,0,8.289,2.026,0.0,0,9.046278,1.985,310,66,60,60,0.024867,1,7,682,159569.0,0,0.0,0.0,0.0,241.284,27.4,97,73,145,87,73,9,-0.26,normal
56670,1111,496,186,267698.0,89233.0,0,0,3.705667,2.0725,0.0,0,2.875575,2.0375,310,66,60,60,0.011117,1,7,682,356931.0,0,0.0,0.0,0.0,539.714,27.2,98,73,148,84,73,19,0.3,normal
52806,1111,496,186,100595.0,33532.0,0,0,9.861333,7.942,0.0,0,3.576418,7.848,310,66,60,60,0.029584,1,7,682,134127.0,0,0.0,0.0,0.0,202.812,27.2,96,81,145,87,82,10,0.52,Spoofing
64791,1111,496,186,163714.0,54571.0,0,0,6.059333,4.715,0.0,0,4.283561,4.68,310,66,60,60,0.018178,1,7,682,218286.0,0,0.0,0.0,0.0,330.069,27.0,98,76,144,78,82,22,0.2,Spoofing
63963,1111,496,186,28905.0,9635.0,0,0,34.319332,1.66,0.0,0,46.294574,1.625,310,66,60,60,0.102958,1,7,682,38540.0,0,0.0,0.0,0.0,58.276,25.1,98,73,148,84,73,19,0.3,normal
50020,1111,496,186,61808.0,20603.0,0,0,16.049667,11.943,0.0,0,9.254137,11.848,310,66,60,60,0.048149,1,7,682,82411.0,0,0.0,0.0,0.0,124.613,26.3,98,86,138,83,72,13,0.16,normal
62564,1111,496,186,258176.0,86059.0,0,0,3.842333,2.269,0.0,0,2.914908,2.232,310,66,60,60,0.011527,1,7,682,344235.0,0,0.0,0.0,0.0,520.517,26.7,99,72,142,72,71,26,0.36,Spoofing
53728,1111,496,186,274210.0,91403.0,0,0,3.617667,2.4015,0.0,0,2.627317,2.3245,310,66,60,60,0.010853,1,7,682,365613.0,0,0.0,0.0,0.0,552.843,27.1,97,119,134,79,67,21,0.52,normal
49846,1111,496,186,152780.0,50927.0,0,0,6.493,1.7295,0.0,0,6.92518,1.6955,310,66,60,60,0.019479,1,7,682,203707.0,0,0.0,0.0,0.0,308.024,27.2,98,74,144,78,65,20,0.22,normal
65431,1111,496,186,229789.0,76596.0,0,0,4.317,2.498,0.0,0,3.291335,2.458,310,66,60,60,0.012951,1,7,682,306386.0,0,0.0,0.0,0.0,463.285,27.1,98,81,144,78,87,21,0.12,normal
54943,1111,496,186,236679.0,78893.0,0,0,4.191333,2.771,0.0,0,3.040325,2.707,310,66,60,60,0.012574,1,7,682,315572.0,0,0.0,0.0,0.0,477.175,26.8,97,76,149,84,77,28,0.22,normal
55248,1111,496,186,237738.0,79246.0,0,0,4.172667,1.8205,0.0,0,3.678771,1.7855,310,66,60,60,0.012518,1,7,682,316984.0,0,0.0,0.0,0.0,479.31,26.6,97,75,149,84,79,21,0.16,normal
50847,1111,496,186,149630.0,49877.0,0,0,6.629667,6.2515,0.0,0,5.10538,6.2315,310,66,60,60,0.019889,1,7,682,199507.0,0,0.0,0.0,0.0,301.674,26.5,98,73,148,84,73,19,0.3,Spoofing
64496,1111,496,186,102205.0,34068.0,0,0,9.706,3.0125,0.0,0,9.826206,2.9775,310,66,60,60,0.029118,1,7,682,136273.0,0,0.0,0.0,0.0,206.058,25.9,98,74,138,83,79,17,0.24,normal
50679,1111,496,186,218374.0,72791.0,0,0,4.542667,2.165,0.0,0,3.848986,2.13,310,66,60,60,0.013628,1,7,682,291165.0,0,0.0,0.0,0.0,440.27,28.3,98,73,148,84,73,19,0.3,normal
60726,1111,496,186,217417.0,72472.0,0,0,4.562667,2.86,0.0,0,3.371798,2.756,310,66,60,60,0.013688,1,7,682,289889.0,0,0.0,0.0,0.0,438.34,27.6,98,73,148,84,73,19,0.3,normal
62264,1111,496,186,183919.0,61306.0,0,0,5.393667,3.1315,0.0,0,3.994989,3.1275,310,66,60,60,0.016181,1,7,682,245226.0,0,0.0,0.0,0.0,370.805,27.0,97,79,129,76,76,26,0.24,normal
50857,1111,496,186,228414.0,76138.0,0,0,4.343,2.7755,0.0,0,3.031294,2.7005,310,66,60,60,0.013029,1,7,682,304551.0,0,0.0,0.0,0.0,460.511,27.1,98,92,145,87,86,8,0.08,normal
56056,1111,496,186,28169.0,9390.0,0,0,35.216332,2.313,0.0,0,46.600816,2.278,310,66,60,60,0.105649,1,7,682,37558.0,0,0.0,0.0,0.0,56.792,27.0,98,73,148,84,73,19,0.3,normal
55598,1111,496,186,93148.0,31049.0,0,0,10.649667,7.562,0.0,0,7.56545,7.521,310,66,60,60,0.031949,1,7,682,124198.0,0,0.0,0.0,0.0,187.799,26.6,93,77,143,78,70,13,0.22,normal
62056,1111,496,186,283753.0,94584.0,0,0,3.496,2.256,0.0,0,2.399833,2.178,310,66,60,60,0.010488,1,7,682,378337.0,0,0.0,0.0,0.0,572.082,26.8,98,73,148,84,73,19,0.3,normal
56373,1111,496,186,32119.0,10706.0,0,0,30.885,23.747,0.0,0,21.85118,23.676,310,66,60,60,0.092655,1,7,682,42826.0,0,0.0,0.0,0.0,64.756,27.4,98,73,148,84,73,19,0.3,Spoofing
53038,1111,496,186,243675.0,81225.0,0,0,4.071,2.345,0.0,0,3.132333,2.314,310,66,60,60,0.012213,1,7,682,324900.0,0,0.0,0.0,0.0,491.28,27.1,97,80,145,87,83,19,0.14,normal
51386,1111,496,186,20606.0,6869.0,0,0,48.142,48.4905,0.0,0,0.514054,48.4845,310,66,60,60,0.144426,1,7,682,27474.0,0,0.0,0.0,0.0,41.544,26.4,94,74,134,79,73,24,0.1,Data Alteration
55276,1111,496,186,37156.0,12385.0,0,0,26.698,19.7065,0.0,0,18.883254,19.6895,310,66,60,60,0.080094,1,7,682,49542.0,0,0.0,0.0,0.0,74.912,27.8,98,73,148,84,73,19,0.3,normal
62160,1111,496,186,311134.0,103711.0,0,0,3.188333,1.8465,0.0,0,2.439714,1.8085,310,66,60,60,0.009565,1,7,682,414846.0,0,0.0,0.0,0.0,627.287,28.4,98,72,147,85,82,0,0.24,normal
63170,1111,496,186,244576.0,81525.0,0,0,4.056,3.0415,0.0,0,2.866952,2.9435,310,66,60,60,0.012168,1,7,682,326101.0,0,0.0,0.0,0.0,493.097,26.8,98,73,148,84,73,19,0.3,normal
49296,1111,496,186,212147.0,70716.0,0,0,4.676,3.936,0.0,0,3.360734,3.901,310,66,60,60,0.014028,1,7,682,282863.0,0,0.0,0.0,0.0,427.716,26.9,99,72,142,72,71,26,0.36,normal
51450,1111,496,186,216436.0,72145.0,0,0,4.583333,2.4635,0.0,0,3.629858,2.4025,310,66,60,60,0.01375,1,7,682,288582.0,0,0.0,0.0,0.0,436.364,27.3,97,87,145,87,63,30,0.02,normal
50254,1111,496,186,240136.0,80045.0,0,0,4.131,2.7805,0.0,0,2.991307,2.6445,310,66,60,60,0.012393,1,7,682,320181.0,0,0.0,0.0,0.0,484.144,27.1,98,73,148,84,73,19,0.3,normal
53261,1111,496,186,232065.0,77355.0,0,0,4.274667,1.853,0.0,0,3.78008,1.846,310,66,60,60,0.012824,1,7,682,309420.0,0,0.0,0.0,0.0,467.873,26.6,99,72,142,72,71,26,0.36,normal
60077,1111,496,186,50471.0,16824.0,0,0,19.655,2.1835,0.0,0,24.786514,2.1655,310,66,60,60,0.058965,1,7,682,67294.0,0,0.0,0.0,0.0,101.755,26.6,99,72,142,72,71,26,0.36,normal
53203,1111,496,186,250695.0,83565.0,0,0,3.957,2.3715,0.0,0,2.977604,2.3275,310,66,60,60,0.011871,1,7,682,334260.0,0,0.0,0.0,0.0,505.433,27.1,97,108,145,87,89,11,0.32,normal
62106,1111,496,186,290824.0,96941.0,0,0,3.411,2.1835,0.0,0,2.358194,2.1365,310,66,60,60,0.010233,1,7,682,387765.0,0,0.0,0.0,0.0,586.338,27.0,98,82,129,76,77,37,0.22,normal
63367,1111,496,186,263083.0,87694.0,0,0,3.770667,2.18,0.0,0,2.898362,2.174,310,66,60,60,0.011312,1,7,682,350778.0,0,0.0,0.0,0.0,530.41,27.0,98,85,144,78,84,31,0.18,normal
57034,1111,496,186,213440.0,71147.0,0,0,4.647667,2.4205,0.0,0,3.760742,2.3615,310,66,60,60,0.013943,1,7,682,284587.0,0,0.0,0.0,0.0,430.323,26.9,98,73,148,84,73,19,0.3,normal
62244,1111,556,246,12592.0,5235.0,0,0,70.67875,72.700336,0.0,0,117.284586,99.41157,310,66,60,60,0.282715,1,9,802,17827.0,0,0.0,0.0,0.0,28.297,27.0,97,82,129,76,78,26,0.2,normal
51479,1111,496,186,20101.0,6700.0,0,0,49.35,48.7735,0.0,0,0.876078,48.7385,310,66,60,60,0.14805,1,7,682,26802.0,0,0.0,0.0,0.0,40.527,27.6,98,73,148,84,73,19,0.3,Data Alteration
53571,1111,496,186,253363.0,84454.0,0,0,3.915333,2.3805,0.0,0,2.923395,2.3745,310,66,60,60,0.011746,1,7,682,337817.0,0,0.0,0.0,0.0,510.812,27.2,98,72,149,84,81,15,-0.2,normal
60637,1111,496,186,275964.0,91988.0,0,0,3.594667,2.4885,0.0,0,2.569427,2.4465,310,66,60,60,0.010784,1,7,682,367952.0,0,0.0,0.0,0.0,556.38,28.5,98,77,147,85,83,18,0.18,normal
63092,1111,496,186,238576.0,79525.0,0,0,4.158,3.231,0.0,0,2.93798,3.197,310,66,60,60,0.012474,1,7,682,318102.0,0,0.0,0.0,0.0,481.0,25.5,98,72,138,83,74,19,0.34,normal
51272,1111,496,186,266978.0,88993.0,0,0,3.715667,2.0985,0.0,0,2.905225,2.0165,310,66,60,60,0.011147,1,7,682,355970.0,0,0.0,0.0,0.0,538.261,27.2,98,86,145,87,96,12,-0.16,normal
65030,1111,496,186,240855.0,80285.0,0,0,4.118667,2.7275,0.0,0,2.980015,2.6675,310,66,60,60,0.012356,1,7,682,321140.0,0,0.0,0.0,0.0,485.594,26.3,97,75,138,83,69,19,0.18,normal
52391,1111,496,186,259008.0,86336.0,0,0,3.83,2.236,0.0,0,2.918898,2.2,310,66,60,60,0.01149,1,7,682,345344.0,0,0.0,0.0,0.0,522.193,26.5,98,73,148,84,73,19,0.3,normal
51261,1111,496,186,212283.0,70761.0,0,0,4.673,3.0545,0.0,0,3.400458,2.9705,310,66,60,60,0.014019,1,7,682,283044.0,0,0.0,0.0,0.0,427.991,27.2,98,90,145,87,96,19,-0.16,normal
54257,1111,496,186,22224.0,7408.0,0,0,44.637,48.7655,0.0,0,5.844528,48.7065,310,66,60,60,0.133911,1,7,682,29632.0,0,0.0,0.0,0.0,44.806,26.3,98,73,148,84,73,19,0.3,Data Alteration
50924,1111,496,186,197191.0,65730.0,0,0,5.030667,3.4665,0.0,0,3.599287,3.4255,310,66,60,60,0.015092,1,7,682,262921.0,0,0.0,0.0,0.0,397.562,27.1,98,80,145,87,80,11,0.14,normal
53609,1111,496,186,43837.0,14612.0,0,0,22.629334,17.4755,0.0,0,16.012369,17.3575,310,66,60,60,0.067888,1,7,682,58449.0,0,0.0,0.0,0.0,88.381,26.7,99,72,142,72,71,26,0.36,normal
58430,1111,496,186,185594.0,61865.0,0,0,5.345,2.61,0.0,0,4.46903,2.541,310,66,60,60,0.016035,1,7,682,247459.0,0,0.0,0.0,0.0,374.181,27.0,99,72,142,72,71,26,0.36,normal
63671,1111,496,186,196384.0,65461.0,0,0,5.051333,3.3095,0.0,0,3.682463,3.2295,310,66,60,60,0.015154,1,7,682,261845.0,0,0.0,0.0,0.0,395.935,27.2,98,81,144,78,82,26,0.36,Spoofing
50223,1111,496,186,279673.0,93224.0,0,0,3.547,2.324,0.0,0,2.571638,2.289,310,66,60,60,0.010641,1,7,682,372897.0,0,0.0,0.0,0.0,563.857,27.8,98,73,148,84,73,19,0.3,normal
